source,headline,pubdate,headline_length,Date,Open,High,Low,Close,Volume,is_trading_day,sentiment,sentiment_confidence
NVIDIA Blog,How NVIDIA H100 GPUs on CoreWeave's AI Cloud Platform Delivered a Record-Breaking Graph500 Run - NVIDIA Blog,2025-12-10,108,2025-12-10,184.97000122070312,185.47999572753903,182.0399932861328,183.77999877929688,162785400.0,True,positive,0.8264439702033997
NVIDIA Developer,NVIDIA CUDA 13.1 Powers Next-Gen GPU Programming with NVIDIA CUDA Tile and Performance Gains - NVIDIA Developer,2025-12-04,111,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,positive,0.9123357534408569
NVIDIA Developer,Using AI Physics for Technology Computer-Aided Design Simulations | NVIDIA Technical Blog - NVIDIA Developer,2025-12-17,108,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500.0,True,neutral,0.9368938207626343
NVIDIA Developer,Train Small Orchestration Agents to Solve Big Problems | NVIDIA Technical Blog - NVIDIA Developer,2025-12-01,97,2025-12-01,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000.0,True,neutral,0.8945792317390442
NVIDIA Blog,How to Fine-Tune an LLM on NVIDIA GPUs With Unsloth - NVIDIA Blog,2025-12-15,65,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,neutral,0.935428261756897
NVIDIA Developer,How to Scale Fast Fourier Transforms to Exascale on Modern NVIDIA GPU Architectures | NVIDIA Technical Blog - NVIDIA Developer,2025-12-12,126,2025-12-12,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900.0,True,neutral,0.9274930357933044
NVIDIA Blog,Mixture of Experts Powers the Most Intelligent Frontier Models - NVIDIA Blog,2025-12-03,76,2025-12-03,181.0699244027288,182.43984327721984,179.1000328161426,179.5800018310547,165138000.0,True,neutral,0.7766066193580627
NVIDIA Developer,Improve AI-Native 6G Design with the NVIDIA Aerial Omniverse Digital Twin | NVIDIA Technical Blog - NVIDIA Developer,2025-12-09,116,2025-12-09,185.5599975585937,185.72000122070312,183.32000732421875,184.97000122070312,144719700.0,True,neutral,0.721348226070404
NVIDIA,The Season of RTX Continues With An ARC Raiders GeForce RTX 5090 Giveaway & Where Winds Meet Is Out Now With DLSS 4 - NVIDIA,2025-12-02,124,2025-12-02,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200.0,True,neutral,0.8655303120613098
NVIDIA Developer,NVIDIA Kaggle Grandmasters Win Artificial General Intelligence Competition | NVIDIA Technical Blog - NVIDIA Developer,2025-12-05,117,2025-12-05,183.88999938964844,184.66000366210932,180.91000366210932,182.41000366210932,143971100.0,True,neutral,0.9003738760948181
NVIDIA Developer,"Getting Started with Edge AI on NVIDIA Jetson: LLMs, VLMs, and Foundation Models for Robotics - NVIDIA Developer",2025-12-11,112,2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600.0,True,neutral,0.8808457851409912
NVIDIA Blog,UC San Diego Lab Advances Generative AI Research With NVIDIA DGX B200 System - NVIDIA Blog,2025-12-17,90,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500.0,True,neutral,0.8774698376655579
[H]ard|Forum,Nvidia looks to be cutting GPU production next year.... - [H]ard|Forum,2025-12-17,70,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500.0,True,negative,0.9671033620834351
NVIDIA Blog,"As AI Grows More Complex, Model Builders Rely on NVIDIA - NVIDIA Blog",2025-12-11,69,2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600.0,True,neutral,0.8155738115310669
Council on Foreign Relations,China’s AI Chip Deficit: Why Huawei Can’t Catch Nvidia and U.S. Export Controls Should Remain - Council on Foreign Relations,2025-12-15,124,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,neutral,0.5950747728347778
CarbonCredits.com,NVIDIA Stock Rebounds as AI Product Launch and Data Center Demand Restore Confidence - CarbonCredits.com,2025-12-16,104,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100.0,True,positive,0.4378317594528198
NVIDIA Blog,"NVIDIA Awards up to $60,000 Research Fellowships to PhD Students - NVIDIA Blog",2025-12-04,78,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.8284912109375
NVIDIA Developer,Optimizing Semiconductor Defect Classification with Generative AI and Vision Foundation Models - NVIDIA Developer,2025-12-16,113,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100.0,True,neutral,0.8360699415206909
NVIDIA Developer,NVIDIA Blackwell Enables 3x Faster Training and Nearly 2x Training Performance Per Dollar than Previous-Gen Architecture | NVIDIA Technical Blog - NVIDIA Developer,2025-12-11,163,2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600.0,True,positive,0.6028028726577759
Reuters,"Exclusive: Nvidia aims to begin H200 chip shipments to China by mid-February, sources say - Reuters",2025-12-22,99,2025-12-22,183.9199981689453,184.16000366210932,182.3500061035156,183.69000244140625,129064400.0,True,neutral,0.5083849430084229
NVIDIA Developer,Build Efficient Financial Data Workflows with AI Model Distillation | NVIDIA Technical Blog - NVIDIA Developer,2025-12-01,110,2025-12-01,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000.0,True,neutral,0.8155827522277832
NVIDIA Developer,How to Train Scientific Agents with Reinforcement Learning | NVIDIA Technical Blog - NVIDIA Developer,2025-12-15,101,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,neutral,0.9171856045722961
NVIDIA Developer,Accelerating AI-Powered Chemistry and Materials Science Simulations with NVIDIA ALCHEMI Toolkit-Ops - NVIDIA Developer,2025-12-19,118,2025-12-19,176.6699981689453,181.4499969482422,176.33999633789062,180.9900054931641,324925900.0,True,neutral,0.7147331237792969
NVIDIA Developer,Focus on Your Algorithm—NVIDIA CUDA Tile Handles the Hardware | NVIDIA Technical Blog - NVIDIA Developer,2025-12-04,104,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.9435282945632935
NVIDIA Blog,Robots’ Holiday Wishes Come True: NVIDIA Jetson Platform Offers High-Performance Edge AI at Festive Prices - NVIDIA Blog,2025-12-04,120,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.5176154971122742
NVIDIA Developer,Delivering Flexible Performance for Future-Ready Data Centers with NVIDIA MGX | NVIDIA Technical Blog - NVIDIA Developer,2025-12-15,120,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,neutral,0.6190306544303894
NVIDIA,Announcing The Fortnite NVIDIA GeForce RTX Cup: Compete December 21st For A Custom GeForce RTX 5080 - NVIDIA,2025-12-18,108,2025-12-18,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000.0,True,neutral,0.9023072719573975
CNBC,Nvidia has a cash problem — too much of it - CNBC,2025-12-04,49,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,negative,0.836199939250946
NVIDIA Blog,Game the Halls: GeForce NOW Brings Holiday Cheer With 30 New Games in the Cloud - NVIDIA Blog,2025-12-04,93,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.7079411149024963
The Singju Post,Transcript: NVIDIA’s Jensen Huang on Joe Rogan Podcast #2422 - The Singju Post,2025-12-04,78,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.9290985465049744
NVIDIA Developer,"Top 5 AI Model Optimization Techniques for Faster, Smarter Inference | NVIDIA Technical Blog - NVIDIA Developer",2025-12-09,111,2025-12-09,185.5599975585937,185.72000122070312,183.32000732421875,184.97000122070312,144719700.0,True,neutral,0.8874589204788208
NVIDIA Developer,Optimizing Inference for Long Context and Large Batch Sizes with NVFP4 KV Cache - NVIDIA Developer,2025-12-08,98,2025-12-08,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100.0,True,neutral,0.7704114317893982
NVIDIA Developer,How to Build Privacy-Preserving Evaluation Benchmarks with Synthetic Data | NVIDIA Technical Blog - NVIDIA Developer,2025-12-12,116,2025-12-12,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900.0,True,neutral,0.9144540429115295
NVIDIA Developer,AWS Integrates AI Infrastructure with NVIDIA NVLink Fusion for Trainium4 Deployment | NVIDIA Technical Blog - NVIDIA Developer,2025-12-02,126,2025-12-02,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200.0,True,neutral,0.8595937490463257
Stratechery by Ben Thompson,"Google, Nvidia, and OpenAI - Stratechery by Ben Thompson",2025-12-01,56,2025-12-01,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000.0,True,neutral,0.9452233910560608
NVIDIA Developer,"NVIDIA CUDA-X Powers the New Sirius GPU Engine for DuckDB, Setting ClickBench Records - NVIDIA Developer",2025-12-15,104,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,positive,0.5650212168693542
NPR,Why Trump is letting Nvidia sell powerful AI chips to China : Here & Now Anytime - NPR,2025-12-09,86,2025-12-09,185.5599975585937,185.72000122070312,183.32000732421875,184.97000122070312,144719700.0,True,neutral,0.9251492023468018
NVIDIA Developer,Automate Kubernetes AI Cluster Health with NVSentinel | NVIDIA Technical Blog - NVIDIA Developer,2025-12-08,96,2025-12-08,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100.0,True,neutral,0.9253873825073242
NVIDIA Blog,Cheers to AI: ADAM Robot Bartender Makes Drinks at Vegas Golden Knights Game - NVIDIA Blog,2025-12-12,90,2025-12-12,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900.0,True,neutral,0.9239833354949951
Reuters,Nvidia buys AI software provider SchedMD to expand open-source AI push - Reuters,2025-12-15,80,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,positive,0.7316994071006775
CNBC,Nvidia’s new software could help trace where its AI chips end up - CNBC,2025-12-11,71,2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600.0,True,neutral,0.7916199564933777
The Wall Street Journal,Amazon’s Custom Chips Pose Another Threat to Nvidia - WSJ - The Wall Street Journal,2025-12-02,83,2025-12-02,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200.0,True,negative,0.8780624866485596
Amazon Web Services,"Build and deploy scalable AI agents with NVIDIA NeMo, Amazon Bedrock AgentCore, and Strands Agents - Amazon Web Services",2025-12-18,120,2025-12-18,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000.0,True,neutral,0.8963925242424011
Morningstar Canada,Buy or Sell Nvidia? Top-Rated Fund Managers Can’t Agree - Morningstar Canada,2025-12-17,76,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500.0,True,neutral,0.8975219130516052
Tech Policy Press,Considering Nvidia’s Partnerships Push in Bid for Dominance - Tech Policy Press,2025-12-16,79,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100.0,True,positive,0.8518111109733582
Reuters,Nvidia builds location verification tech that could help fight chip smuggling - Reuters,2025-12-10,87,2025-12-10,184.97000122070312,185.47999572753903,182.0399932861328,183.77999877929688,162785400.0,True,neutral,0.5961527824401855
NVIDIA Developer,Enabling Horizontal Autoscaling of Enterprise RAG Components on Kubernetes | NVIDIA Technical Blog - NVIDIA Developer,2025-12-12,117,2025-12-12,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900.0,True,neutral,0.8762176632881165
NVIDIA Blog,"Into the Omniverse: OpenUSD and NVIDIA Halos Accelerate Safety for Robotaxis, Physical AI Systems - NVIDIA Blog",2025-12-17,111,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500.0,True,neutral,0.7586263418197632
NVIDIA,The Season of RTX Continues With An ARC Raiders GeForce Reward & Resident Evil Requiem GeForce RTX 5090 Giveaway - NVIDIA,2025-12-09,121,2025-12-09,185.5599975585937,185.72000122070312,183.32000732421875,184.97000122070312,144719700.0,True,neutral,0.9147198796272278
CNN,Trump greenlights exports of Nvidia H200 chips to China - CNN,2025-12-08,61,2025-12-08,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100.0,True,positive,0.7451751232147217
NVIDIA Developer,Simplify GPU Programming with NVIDIA CUDA Tile in Python | NVIDIA Technical Blog - NVIDIA Developer,2025-12-04,99,2025-12-04,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900.0,True,neutral,0.9308538436889648
NVIDIA Developer,Advanced Large-Scale Quantum Simulation Techniques in cuQuantum SDK v25.11 | NVIDIA Technical Blog - NVIDIA Developer,2025-12-16,117,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100.0,True,neutral,0.883582353591919
Network World,Nvidia moves deeper into AI infrastructure with SchedMD acquisition - Network World,2025-12-16,83,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100.0,True,neutral,0.6196885704994202
NVIDIA Developer,Enhancing Communication Observability of AI Workloads with NCCL Inspector | NVIDIA Technical Blog - NVIDIA Developer,2025-12-10,116,2025-12-10,184.97000122070312,185.47999572753903,182.0399932861328,183.77999877929688,162785400.0,True,positive,0.5969076156616211
NVIDIA Blog,Ride Into Adventure With Capcom’s ‘Monster Hunter Stories’ Series in the Cloud - NVIDIA Blog,2025-12-11,92,2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600.0,True,neutral,0.8757926225662231
Yahoo Finance,Nvidia dominated the headlines in 2025 — these were its 15 biggest events of the year - Yahoo Finance,2025-12-25,101,,,,,,,False,neutral,0.8222647905349731
CNBC,Nvidia takes $2 billion stake in Synopsys with expanded computing power partnership - CNBC,2025-12-01,90,2025-12-01,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000.0,True,neutral,0.5575804114341736
Yahoo Finance,BofA Says Nvidia (NVDA) GPUs Remain a Full Generation Ahead of Rivals - Yahoo Finance,2025-12-14,85,,,,,,,False,positive,0.8885674476623535
Fortune,China does not need Nvidia chips in the AI war — export controls only pushed it to build its own AI machine - Fortune,2025-12-03,117,2025-12-03,181.0699244027288,182.43984327721984,179.1000328161426,179.5800018310547,165138000.0,True,neutral,0.7955265641212463
Yahoo Finance,Prediction: 2 Artificial Intelligence Stocks That Will Be Worth More Than Nvidia by the End of 2026 - Yahoo Finance,2025-12-22,115,2025-12-22,183.9199981689453,184.16000366210932,182.3500061035156,183.69000244140625,129064400.0,True,neutral,0.7145268321037292
NVIDIA Blog,Make Spirits Bright With Holiday Hits on GeForce NOW - NVIDIA Blog,2025-12-25,66,,,,,,,False,neutral,0.7168190479278564
Axios,"2 businessmen detained over scheme to smuggle Nvidia chips to China, DOJ says - Axios",2025-12-09,85,2025-12-09,185.5599975585937,185.72000122070312,183.32000732421875,184.97000122070312,144719700.0,True,negative,0.9255643486976624
Yahoo Finance,"Nvidia’s chips face new competition from Google, but the company's not about to lose its edge - Yahoo Finance",2025-12-05,109,2025-12-05,183.88999938964844,184.66000366210932,180.91000366210932,182.41000366210932,143971100.0,True,neutral,0.4741898477077484
Politico,"US to allow powerful AI chip sales to China, Trump says - Politico",2025-12-08,66,2025-12-08,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100.0,True,positive,0.738383412361145
The Guardian,"Nvidia insists it isn’t Enron, but its AI deals are testing investor faith - The Guardian",2025-12-28,89,,,,,,,False,negative,0.6762757301330566
CNBC,"Trump greenlights Nvidia H200 AI chip sales to China if U.S. gets 25% cut, says Xi responded positively - CNBC",2025-12-08,110,2025-12-08,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100.0,True,positive,0.7709903717041016
Yahoo Finance,Forget the AI Bubble and Buy Nvidia Stock for 2026: Here’s Why - Yahoo Finance,2025-12-15,78,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600.0,True,neutral,0.9371322393417358
